 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
46236,24,1,1,0,0,0,0,0,0,0,0,0,0,0,83333.33333,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,41666.66667,41666.66667,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,126,395,0,32,0,0,0,0,0,0,0,0,BENIGN
49262,67,1,1,0,0,0,0,0,0,0,0,0,0,0,29850.74627,67,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14925.37313,14925.37313,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,358,333,0,32,0,0,0,0,0,0,0,0,BENIGN
58531,63,1,1,0,0,0,0,0,0,0,0,0,0,0,31746.03175,63,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,15873.01587,15873.01587,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,357,1562,0,32,0,0,0,0,0,0,0,0,BENIGN
57623,28,1,1,0,0,0,0,0,0,0,0,0,0,0,71428.57143,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,35714.28571,35714.28571,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,382,579,0,32,0,0,0,0,0,0,0,0,BENIGN
35961,57,1,1,0,0,0,0,0,0,0,0,0,0,0,35087.7193,57,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,17543.85965,17543.85965,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,130,351,0,32,0,0,0,0,0,0,0,0,BENIGN
80,4985523,2,1,12,0,6,6,6,0,0,0,0,0,2.406969138,0.601742285,2492761.5,3503854.815,4970361,15162,4985523,4985523,0,4985523,4985523,0,0,0,0,0,0,0,0,0,40,32,0.401161523,0.200580762,0,6,4.5,3,9,0,0,0,0,1,0,0,0,0,6,6,0,40,0,0,0,0,0,0,2,12,1,0,256,1047,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5221056,2,1,12,0,6,6,6,0,0,0,0,0,2.298385614,0.574596403,2610528,3658472.905,5197459,23597,5221056,5221056,0,5221056,5221056,0,0,0,0,0,0,0,0,0,40,32,0.383064269,0.191532134,0,6,4.5,3,9,0,0,0,0,1,0,0,0,0,6,6,0,40,0,0,0,0,0,0,2,12,1,0,256,1112,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5221071,2,1,12,0,6,6,6,0,0,0,0,0,2.298379011,0.574594753,2610535.5,3658487.754,5197477,23594,5221071,5221071,0,5221071,5221071,0,0,0,0,0,0,0,0,0,40,32,0.383063168,0.191531584,0,6,4.5,3,9,0,0,0,0,1,0,0,0,0,6,6,0,40,0,0,0,0,0,0,2,12,1,0,251,1046,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5221119,2,1,12,0,6,6,6,0,0,0,0,0,2.298357881,0.57458947,2610559.5,3658520.281,5197524,23595,5221119,5221119,0,5221119,5221119,0,0,0,0,0,0,0,0,0,40,32,0.383059647,0.191529823,0,6,4.5,3,9,0,0,0,0,1,0,0,0,0,6,6,0,40,0,0,0,0,0,0,2,12,1,0,1222,1173,1,20,0,0,0,0,0,0,0,0,BENIGN
48066,45,1,1,0,0,0,0,0,0,0,0,0,0,0,44444.44444,45,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,22222.22222,22222.22222,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,374,287,0,32,0,0,0,0,0,0,0,0,BENIGN
1124,18,13,0,481,0,37,37,37,0,0,0,0,0,26700000,722222.2222,1.5,1.445997611,6,1,18,1.5,1.445997611,6,1,0,0,0,0,0,0,0,0,0,416,0,722222.2222,0,37,37,37,0,0,0,0,0,0,0,0,0,0,0,39.84615385,37,0,416,0,0,0,0,0,0,13,481,0,0,-1,-1,12,32,0,0,0,0,0,0,0,0,BENIGN
37598,55,1,1,6,6,6,6,6,0,6,6,6,0,218181.8182,36363.63636,55,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18181.81818,18181.81818,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,1024,237,0,20,0,0,0,0,0,0,0,0,BENIGN
80,14997,1,1,6,6,6,6,6,0,6,6,6,0,800.160032,133.3600053,14997,0,14997,14997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,66.68000267,66.68000267,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,251,980,0,20,0,0,0,0,0,0,0,0,BENIGN
80,19227,1,1,6,6,6,6,6,0,6,6,6,0,624.122328,104.020388,19227,0,19227,19227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,52.010194,52.010194,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,254,980,0,20,0,0,0,0,0,0,0,0,BENIGN
80,5626782,2,1,12,0,6,6,6,0,0,0,0,0,2.132657707,0.533164427,2813391,3957522.505,5611782,15000,5626782,5626782,0,5626782,5626782,0,0,0,0,0,0,0,0,0,40,32,0.355442951,0.177721476,0,6,4.5,3,9,0,0,0,0,1,0,0,0,0,6,6,0,40,0,0,0,0,0,0,2,12,1,0,256,1013,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5626594,2,1,12,0,6,6,6,0,0,0,0,0,2.132728965,0.533182241,2813297,3957654.027,5611781,14813,5626594,5626594,0,5626594,5626594,0,0,0,0,0,0,0,0,0,40,32,0.355454828,0.177727414,0,6,4.5,3,9,0,0,0,0,1,0,0,0,0,6,6,0,40,0,0,0,0,0,0,2,12,1,0,256,1047,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5626795,2,1,12,0,6,6,6,0,0,0,0,0,2.13265278,0.533163195,2813397.5,3957576.952,5611827,14968,5626795,5626795,0,5626795,5626795,0,0,0,0,0,0,0,0,0,40,32,0.35544213,0.177721065,0,6,4.5,3,9,0,0,0,0,1,0,0,0,0,6,6,0,40,0,0,0,0,0,0,2,12,1,0,254,1147,1,20,0,0,0,0,0,0,0,0,BENIGN
123,69016473,2,2,96,96,48,48,48,0,48,48,48,0,2.781944537,0.057957178,23000000,39800000,69000000,16311,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,52,52,0.028978589,0.028978589,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,16311,0,16311,16311,69000000,0,69000000,69000000,BENIGN
37030,91,1,1,0,0,0,0,0,0,0,0,0,0,0,21978.02198,91,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10989.01099,10989.01099,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,442,1136,0,32,0,0,0,0,0,0,0,0,BENIGN
47691,71,1,1,0,0,0,0,0,0,0,0,0,0,0,28169.01408,71,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14084.50704,14084.50704,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,285,237,0,32,0,0,0,0,0,0,0,0,BENIGN
49589,48,1,1,6,6,6,6,6,0,6,6,6,0,250000,41666.66667,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,288,253,0,20,0,0,0,0,0,0,0,0,BENIGN
48067,10,1,1,0,0,0,0,0,0,0,0,0,0,0,200000,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,100000,100000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,365,275,0,32,0,0,0,0,0,0,0,0,BENIGN
60944,77,1,1,0,0,0,0,0,0,0,0,0,0,0,25974.02597,77,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12987.01299,12987.01299,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,400,558,0,32,0,0,0,0,0,0,0,0,BENIGN
47360,23,1,1,0,0,0,0,0,0,0,0,0,0,0,86956.52174,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,43478.26087,43478.26087,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,340,1444,0,32,0,0,0,0,0,0,0,0,BENIGN
32954,43,1,1,0,0,0,0,0,0,0,0,0,0,0,46511.62791,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,23255.81395,23255.81395,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,426,462,0,32,0,0,0,0,0,0,0,0,BENIGN
32953,77,1,1,0,0,0,0,0,0,0,0,0,0,0,25974.02597,77,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12987.01299,12987.01299,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,485,1821,0,32,0,0,0,0,0,0,0,0,BENIGN
60976,20,1,1,0,0,0,0,0,0,0,0,0,0,0,100000,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,50000,50000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,349,643,0,32,0,0,0,0,0,0,0,0,BENIGN
37365,38,1,1,0,0,0,0,0,0,0,0,0,0,0,52631.57895,38,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,26315.78947,26315.78947,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,20272,237,0,32,0,0,0,0,0,0,0,0,BENIGN
49588,19,1,1,6,6,6,6,6,0,6,6,6,0,631578.9474,105263.1579,19,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,52631.57895,52631.57895,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,288,253,0,20,0,0,0,0,0,0,0,0,BENIGN
49592,6443,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6,0,7605.152879,620.8288065,2147.666667,3518.473722,6209,23,6443,3221.5,4224.963018,6209,234,0,0,0,0,0,0,0,0,0,60,20,465.6216048,155.2072016,6,31,11,11.18033989,125,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6,60,0,0,0,0,0,0,3,43,1,6,980,0,2,20,0,0,0,0,0,0,0,0,BENIGN
60492,19,1,1,0,0,0,0,0,0,0,0,0,0,0,105263.1579,19,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,52631.57895,52631.57895,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,341,237,0,32,0,0,0,0,0,0,0,0,BENIGN
43242,52,1,1,0,0,0,0,0,0,0,0,0,0,0,38461.53846,52,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19230.76923,19230.76923,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,370,996,0,32,0,0,0,0,0,0,0,0,BENIGN
123,96994,1,1,48,48,48,48,48,0,48,48,48,0,989.7519434,20.61983215,96994,0,96994,96994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.30991608,10.30991608,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
49578,43,1,1,6,6,6,6,6,0,6,6,6,0,279069.7674,46511.62791,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,23255.81395,23255.81395,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,344,255,0,20,0,0,0,0,0,0,0,0,BENIGN
40448,11,1,1,0,0,0,0,0,0,0,0,0,0,0,181818.1818,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,90909.09091,90909.09091,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,340,237,0,32,0,0,0,0,0,0,0,0,BENIGN
55221,42,1,1,0,0,0,0,0,0,0,0,0,0,0,47619.04762,42,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,23809.52381,23809.52381,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,357,406,0,32,0,0,0,0,0,0,0,0,BENIGN
49585,22,1,1,6,6,6,6,6,0,6,6,6,0,545454.5455,90909.09091,22,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,45454.54545,45454.54545,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,344,255,0,20,0,0,0,0,0,0,0,0,BENIGN
49584,33,1,1,6,6,6,6,6,0,6,6,6,0,363636.3636,60606.06061,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30303.0303,30303.0303,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,344,255,0,20,0,0,0,0,0,0,0,0,BENIGN
49580,9,1,1,6,6,6,6,6,0,6,6,6,0,1333333.333,222222.2222,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,111111.1111,111111.1111,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,344,255,0,20,0,0,0,0,0,0,0,0,BENIGN
49581,21,1,1,6,6,6,6,6,0,6,6,6,0,571428.5714,95238.09524,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,47619.04762,47619.04762,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,344,255,0,20,0,0,0,0,0,0,0,0,BENIGN
52692,95,1,1,0,0,0,0,0,0,0,0,0,0,0,21052.63158,95,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10526.31579,10526.31579,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,367,731,0,32,0,0,0,0,0,0,0,0,BENIGN
56401,20,1,1,0,0,0,0,0,0,0,0,0,0,0,100000,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,50000,50000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,357,455,0,32,0,0,0,0,0,0,0,0,BENIGN
443,138,2,0,0,0,0,0,0,0,0,0,0,0,0,14492.75362,138,0,138,138,138,138,0,138,138,0,0,0,0,0,0,0,0,0,64,0,14492.75362,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,428,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,5500905,2,1,12,0,6,6,6,0,0,0,0,0,2.181459233,0.545364808,2750452.5,3867710.751,5485337,15568,5500905,5500905,0,5500905,5500905,0,0,0,0,0,0,0,0,0,40,32,0.363576539,0.181788269,0,6,4.5,3,9,0,0,0,0,1,0,0,0,0,6,6,0,40,0,0,0,0,0,0,2,12,1,0,256,1231,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5438454,2,1,12,0,6,6,6,0,0,0,0,0,2.206509423,0.551627356,2719227,3823945.791,5423165,15289,5438454,5438454,0,5438454,5438454,0,0,0,0,0,0,0,0,0,40,32,0.367751571,0.183875785,0,6,4.5,3,9,0,0,0,0,1,0,0,0,0,6,6,0,40,0,0,0,0,0,0,2,12,1,0,479,2028,1,20,0,0,0,0,0,0,0,0,BENIGN
80,45158380,6,5,36,0,6,6,6,0,0,0,0,0,0.797194231,0.243587126,4515838,4961933.321,10000000,23483,45200000,9031676,2227001.101,10000000,5047901,40100000,10000000,3715.589904,10000000,10000000,0,0,0,0,120,160,0.132865705,0.110721421,0,6,3.5,3.089571903,9.545454545,0,0,0,0,1,0,0,0,0,3.818181818,6,0,120,0,0,0,0,0,0,6,36,5,0,256,323,5,20,24279.25,1399.430926,26373,23483,10000000,3778.744986,10000000,9999748,BENIGN
49595,3,1,1,6,6,6,6,6,0,6,6,6,0,4000000,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,946,256,0,20,0,0,0,0,0,0,0,0,BENIGN
60973,67,1,1,0,0,0,0,0,0,0,0,0,0,0,29850.74627,67,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14925.37313,14925.37313,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,528,813,0,32,0,0,0,0,0,0,0,0,BENIGN
60975,71,1,1,0,0,0,0,0,0,0,0,0,0,0,28169.01408,71,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14084.50704,14084.50704,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,403,350,0,32,0,0,0,0,0,0,0,0,BENIGN
43248,37,1,1,0,0,0,0,0,0,0,0,0,0,0,54054.05405,37,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,27027.02703,27027.02703,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,370,987,0,32,0,0,0,0,0,0,0,0,BENIGN
49594,18,1,1,6,6,6,6,6,0,6,6,6,0,666666.6667,111111.1111,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,55555.55556,55555.55556,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,993,256,0,20,0,0,0,0,0,0,0,0,BENIGN
58906,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,10300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,1009,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,7,1,1,0,0,0,0,0,0,0,0,0,0,0,285714.2857,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,142857.1429,142857.1429,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,255,372,0,32,0,0,0,0,0,0,0,0,BENIGN
80,4907153,2,1,12,0,6,6,6,0,0,0,0,0,2.445409793,0.611352448,2453576.5,3437416.476,4884197,22956,4907153,4907153,0,4907153,4907153,0,0,0,0,0,0,0,0,0,40,32,0.407568299,0.203784149,0,6,4.5,3,9,0,0,0,0,1,0,0,0,0,6,6,0,40,0,0,0,0,0,0,2,12,1,0,256,1498,1,20,0,0,0,0,0,0,0,0,BENIGN
123,68042598,2,2,96,96,48,48,48,0,48,48,48,0,2.821761744,0.058786703,22700000,39100000,67800000,42569,68000000,68000000,0,68000000,68000000,67900000,67900000,0,67900000,67900000,0,0,0,0,64,40,0.029393352,0.029393352,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,156414,0,156414,156414,67800000,0,67800000,67800000,BENIGN
49601,4,1,1,6,6,6,6,6,0,6,6,6,0,3000000,500000,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,250000,250000,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,344,255,0,20,0,0,0,0,0,0,0,0,BENIGN
49600,24,1,1,6,6,6,6,6,0,6,6,6,0,500000,83333.33333,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,41666.66667,41666.66667,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,344,256,0,20,0,0,0,0,0,0,0,0,BENIGN
123,16501,1,1,48,48,48,48,48,0,48,48,48,0,5817.829222,121.2047755,16501,0,16501,16501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,60.60238773,60.60238773,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
43208,38,1,1,0,0,0,0,0,0,0,0,0,0,0,52631.57895,38,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,26315.78947,26315.78947,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,485,2139,0,32,0,0,0,0,0,0,0,0,BENIGN
43269,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,500000,500000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,349,260,0,32,0,0,0,0,0,0,0,0,BENIGN
43268,57,1,1,0,0,0,0,0,0,0,0,0,0,0,35087.7193,57,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,17543.85965,17543.85965,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,349,304,0,32,0,0,0,0,0,0,0,0,BENIGN
43266,46,1,1,0,0,0,0,0,0,0,0,0,0,0,43478.26087,46,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21739.13043,21739.13043,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,365,462,0,32,0,0,0,0,0,0,0,0,BENIGN
43265,37,1,1,0,0,0,0,0,0,0,0,0,0,0,54054.05405,37,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,27027.02703,27027.02703,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,357,575,0,32,0,0,0,0,0,0,0,0,BENIGN
32780,0,1,1,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,422,399,0,32,0,0,0,0,0,0,0,0,BENIGN
443,47,2,0,12,0,6,6,6,0,0,0,0,0,255319.1489,42553.19149,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,40,0,42553.19149,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
43270,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1000000,1000000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,349,304,0,32,0,0,0,0,0,0,0,0,BENIGN
49631,276,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,155797.1014,10869.56522,138,127.2792206,228,48,276,138,127.2792206,228,48,0,0,0,0,0,0,0,0,0,60,0,10869.56522,0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0,60,0,0,0,0,0,0,3,43,0,0,64,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
80,0,1,1,6,6,6,6,6,0,6,6,6,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,253,946,0,20,0,0,0,0,0,0,0,0,BENIGN
36519,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,4943,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,60323995,13,12,1112,3988,735,0,85.53846154,204.1476653,2943,2,332.3333333,862.5692418,84.54347229,0.414428786,2513499.792,4377950.946,9993183,56,60300000,5026999.583,5202426.819,10100000,56,60200000,5476281.545,5206955.547,10100000,2286,0,0,0,0,272,244,0.215502969,0.198925817,0,2943,196.1538462,603.4725308,364179.0954,0,0,0,1,0,0,0,0,0,204,85.53846154,332.3333333,272,0,0,0,0,0,0,13,1112,12,3988,8192,31605,12,20,118324,79932.58582,281448,84468,9935645.5,135542.0173,9993183,9659012,BENIGN
80,60546325,11,11,645,908,597,0,58.63636364,178.571147,448,0,82.54545455,180.701059,25.64978139,0.363358139,2883158.333,4582306.478,9995764,19,60300000,6033223.1,5116373.516,10000000,130,60500000,6049493.2,5106076.983,10000000,1583,0,0,0,0,244,304,0.18167907,0.18167907,0,597,67.52173913,172.325767,29696.16996,0,0,0,1,0,0,0,0,1,70.59090909,58.63636364,82.54545455,244,0,0,0,0,0,0,11,645,11,908,8192,110,9,20,102393.8333,126181.6986,359960,50667,9952978,104303.8229,9995764,9740070,BENIGN
