 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,50145654,12,11,1341,4336,971,0,111.75,277.5811511154,1460,0,394.1818181818,573.6442831898,113.2102096026,0.4586638754,2279347.90909091,4274054.37665804,10163000,0,50145654,4558695.81818182,5211518.3273297,10191386,442,50117016,5011701.6,5260419.74675157,10191615,49,0,0,0,0,252,280,0.2393028915,0.2193609839,0,1460,236.5416666667,449.8513744093,202366.259057971,0,0,0,1,0,0,0,0,0,246.8260869565,111.75,394.1818181818,252,0,0,0,0,0,0,12,1341,11,4336,8192,252,11,20,51723,51797.4938920794,144381,28386,9977372.2,206679.896376498,10163000,9623996,BENIGN
45990,4,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0,0,7750000,750000,2,1.4142135624,3,1,4,2,1.4142135624,3,1,0,0,0,0,0,0,0,0,0,96,0,750000,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0,96,0,0,0,0,0,0,3,31,0,0,939,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,64991314,3,3,145,480,56,40,48.3333333333,8.020806277,266,105,160,91.820477019,9.6166696984,0.0923200291,12998262.8,18207018.2233355,38418959,46013,64917651,32458825.5,8563359.39791041,38514035,26403616,64945301,32472650.5,8513525.3403995,38492622,26452679,0,0,0,0,84,60,0.0461600146,0.0461600146,40,266,97.2857142857,79.2500563317,6280.5714285714,0,0,0,0,0,0,0,0,1,113.5,48.3333333333,160,84,0,0,0,0,0,0,3,145,3,480,-1,-1,2,20,70544.5,34692.7800053556,95076,46013,32388281,8528666.61790505,38418959,26357603,BENIGN
443,812371,6,10,859,5394,508,0,143.1666666667,198.192246737,1460,0,539.4,668.8356715633,7697.222082029,19.6954347213,54158.0666666667,89858.7983612279,201273,1,610870,122174,109652.901249807,209046,189,613024,68113.7777777778,102203.086249606,216660,1,0,0,0,0,132,212,7.3857880205,12.3096467008,0,1460,367.8235294118,556.4942986337,309685.904411765,0,0,0,1,0,0,0,0,1,390.8125,143.1666666667,539.4,132,0,0,0,0,0,0,6,859,10,5394,8192,33,5,20,0,0,0,0,0,0,0,0,BENIGN
443,799243,6,10,859,5397,508,0,143.1666666667,198.192246737,1460,0,539.7,668.9039210197,7827.4066835743,20.0189429247,53282.8666666667,90530.2293734503,202623,1,602796,120559.2,107904.641344569,202976,114,603883,67098.1111111111,100564.41740676,203735,1,0,0,0,0,132,212,7.5071035968,12.511839328,0,1460,368,556.5982617652,309801.625,0,0,0,1,0,0,0,0,1,391,143.1666666667,539.7,132,0,0,0,0,0,0,6,859,10,5397,8192,33,5,20,0,0,0,0,0,0,0,0,BENIGN
80,115348497,41,62,792,75829,282,0,19.3170731707,60.2322334902,2920,0,1223.0483870968,751.3848292019,664.256596252,0.892946182,1130867.61764706,3136789.07407532,10003275,5,115348497,2883712.425,4518460.26240244,10025465,179,110385265,1809594.50819672,3883584.49903168,10025478,188,0,0,0,0,832,1384,0.3554445967,0.5375015853,0,2920,736.7403846154,829.6244090556,688276.660100821,0,0,0,1,0,0,0,0,1,743.8932038835,19.3170731707,1223.0483870968,832,0,0,0,0,0,0,41,792,62,75829,8192,123,40,20,35924.3636363636,45775.6529615313,173943,22022,9999096.09090909,1533.669029129,10003275,9998268,BENIGN
443,115401972,20,20,869,5653,426,0,43.45,102.4723197541,1460,0,282.65,524.22858363,56.5154987126,0.3466145275,2959024.92307692,4514402.59403056,10006868,1,115401972,6073788,4920304.17173333,10107480,1,111311337,5858491.42105263,5109054.73248597,10106809,48,0,0,0,0,412,544,0.1733072638,0.1733072638,0,1460,159.0731707317,387.9146420441,150477.769512195,0,0,0,1,0,0,0,0,1,163.05,43.45,282.65,412,0,0,0,0,0,0,20,869,20,5653,8192,114,19,20,119946.363636364,66336.1222491528,319956,99718,9999299.81818182,3303.4041175185,10006868,9993792,BENIGN
80,115461210,16,14,514,1969,430,0,32.125,106.1105555541,1963,0,140.6428571429,524.5129032867,21.5050578458,0.2598275213,3981421.03448276,4873781.4758541,10006491,27,115461210,7697414,4173684.89152751,10047460,188,110450407,8496185.15384615,3762201.85256573,10043389,1085,0,0,0,0,332,424,0.138574678,0.1212528433,0,1963,80.0967741935,357.7675553427,127997.623655914,0,0,0,1,0,0,0,0,0,82.7666666667,32.125,140.6428571429,332,0,0,0,0,0,0,16,514,14,1969,8192,946,15,20,40748.1818181818,11547.2485364972,75365,36690,10000212.1818182,4305.7857777223,10006491,9992517,BENIGN
443,115675631,24,25,775,18503,313,0,32.2916666667,74.2923011791,3466,0,740.12,988.0878132366,166.6556718415,0.4235982944,2409908.97916667,4245024.39084134,10007280,1,115675631,5029375.26086957,4994671.22405358,10030479,1,110551414,4606308.91666667,5089009.25066818,10030344,48,0,0,0,0,492,644,0.2074767156,0.2161215788,0,3466,385.56,780.4395192872,609085.843265306,0,0,0,1,0,0,0,0,1,393.4285714286,32.2916666667,740.12,492,0,0,0,0,0,0,24,775,25,18503,8192,980,23,20,49308.8333333333,90427.3652907362,336454,23064,9590327,1413870.63543895,10007280,5100699,BENIGN
80,115675627,17,17,457,5560,367,0,26.8823529412,87.6583441215,1460,0,327.0588235294,610.0545539733,52.0161433834,0.2939253573,3505322.03030303,4739358.03519773,10007487,1,115675627,7229726.6875,4417242.13448463,10029519,22155,110334663,6895916.4375,4787674.99159889,10029507,156,0,0,0,0,352,484,0.1469626787,0.1469626787,0,1460,171.9142857143,449.6381794699,202174.492436975,0,0,0,1,0,0,0,0,1,176.9705882353,26.8823529412,327.0588235294,352,0,0,0,0,0,0,17,457,17,5560,8192,119,16,20,49201.4545454546,88561.2917558949,316200,21960,9981226,59451.6944115139,10007487,9802563,BENIGN
80,115871511,22,25,414,19585,294,0,18.8181818182,61.4760010191,2860,0,783.4,921.9220863681,172.5963511428,0.4056217063,2518945.89130435,4311522.18990827,10003879,49,115871511,5517691,4984495.96400625,10047507,182,110490274,4603761.41666667,5104763.16370627,10040050,49,0,0,0,0,452,644,0.1898654795,0.2157562267,0,2860,416.6458333333,764.8684072491,585023.680407802,0,0,0,1,0,0,0,0,1,425.5106382979,18.8181818182,783.4,452,0,0,0,0,0,0,22,414,25,19585,8192,343,21,20,45484.4545454546,27153.3049346249,126810,36158,9999102.63636364,4572.2071097604,10003879,9991355,BENIGN
80,13,1,1,6,6,6,6,6,0,6,6,6,0,923076.923076923,153846.153846154,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,76923.0769230769,76923.0769230769,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,256,946,0,20,0,0,0,0,0,0,0,0,BENIGN
1548,191,3,0,43,0,31,6,14.3333333333,14.4337567297,0,0,0,0,225130.890052356,15706.8062827225,95.5,135.0573952066,191,0,191,95.5,135.0573952066,191,0,0,0,0,0,0,0,0,0,0,60,0,15706.8062827225,0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.3333333333,14.3333333333,0,60,0,0,0,0,0,0,3,43,0,0,114,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
53,48407,1,1,77,159,77,77,77,0,159,159,159,0,4875.3279484372,41.3163385461,48407,0,48407,48407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20.658169273,20.658169273,77,159,104.3333333333,47.3427220735,2241.3333333333,0,0,0,0,0,0,0,0,1,156.5,77,159,20,0,0,0,0,0,0,1,77,1,159,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,99086,1,1,39,203,39,39,39,0,203,203,203,0,2442.3228306724,20.1844862039,99086,0,99086,99086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.092243102,10.092243102,39,203,93.6666666667,94.6854441471,8965.3333333333,0,0,0,0,0,0,0,0,1,140.5,39,203,32,0,0,0,0,0,0,1,39,1,203,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,50127460,11,12,1389,4231,1026,0,126.2727272727,305.1943940865,1460,0,352.5833333333,557.9427240616,112.1141984852,0.4588303497,2278520.90909091,4274190.53903803,10072394,3,40410375,4041037.5,5189684.31663313,10100564,5753,50099298,4554481.63636364,5215009.98560588,10100636,3,0,0,0,0,232,300,0.219440602,0.2393897477,0,1460,234.1666666667,452.3798583402,204647.536231884,0,0,0,1,0,0,0,0,1,244.347826087,126.2727272727,352.5833333333,232,0,0,0,0,0,0,11,1389,12,4231,8192,253,10,20,48060.4,44108.9122774525,126964,28170,9977431,163961.761327146,10072394,9688835,BENIGN
443,124,2,0,12,0,6,6,6,0,0,0,0,0,96774.1935483871,16129.0322580645,124,0,124,124,124,124,0,124,124,0,0,0,0,0,0,0,0,0,40,0,16129.0322580645,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,61141,1,1,56,72,56,56,56,0,72,72,72,0,2093.5215321961,32.7112739406,61141,0,61141,61141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,16.3556369703,16.3556369703,56,72,61.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,92,56,72,32,0,0,0,0,0,0,1,56,1,72,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
123,66104447,2,2,96,96,48,48,48,0,48,48,48,0,2.9044944586,0.0605103012,22034815.6666667,37984552.5965614,65895599,104397,66000050,66000050,0,66000050,66000050,65999996,65999996,0,65999996,65999996,0,0,0,0,64,52,0.0302551506,0.0302551506,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,104451,0,104451,104451,65895599,0,65895599,65895599,BENIGN
123,67044555,2,2,96,96,48,48,48,0,48,48,48,0,2.8637672366,0.0596618174,22348185,38630859.2727111,66955259,44518,67000037,67000037,0,67000037,67000037,66999777,66999777,0,66999777,66999777,0,0,0,0,52,52,0.0298309087,0.0298309087,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,44778,0,44778,44778,66955259,0,66955259,66955259,BENIGN
443,947251,2,0,12,0,6,6,6,0,0,0,0,0,12.6682368242,2.111372804,947251,0,947251,947251,947251,947251,0,947251,947251,0,0,0,0,0,0,0,0,0,40,0,2.111372804,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,917062,2,0,12,0,6,6,6,0,0,0,0,0,13.0852657727,2.1808776288,917062,0,917062,917062,917062,917062,0,917062,917062,0,0,0,0,0,0,0,0,0,40,0,2.1808776288,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,435,1,1,69,134,69,69,69,0,134,134,134,0,466666.666666667,4597.7011494253,435,0,435,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2298.8505747127,2298.8505747127,69,134,90.6666666667,37.5277674973,1408.3333333333,0,0,0,0,0,0,0,0,1,136,69,134,32,0,0,0,0,0,0,1,69,1,134,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,6389893,2,2,106,260,57,49,53,5.6568542495,146,114,130,22.627416998,57.2779544196,0.6259885729,2129964.33333333,3626966.94393116,6317825,587,6389306,6389306,0,6389306,6389306,6318412,6318412,0,6318412,6318412,0,0,0,0,64,64,0.3129942864,0.3129942864,49,146,83,44.4915722356,1979.5,0,0,0,0,0,0,0,0,1,103.75,53,130,64,0,0,0,0,0,0,2,106,2,260,-1,-1,1,32,71481,0,71481,71481,6317825,0,6317825,6317825,BENIGN
53,370721,1,1,58,248,58,58,58,0,248,248,248,0,825.4185762339,5.3948926551,370721,0,370721,370721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2.6974463276,2.6974463276,58,248,121.3333333333,109.696551146,12033.3333333333,0,0,0,0,0,0,0,0,1,182,58,248,20,0,0,0,0,0,0,1,58,1,248,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,40514,2,2,90,230,45,45,45,0,115,115,115,0,7898.5042207632,98.7313027595,13504.6666666667,23346.6123524021,40463,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,40,40,49.3656513798,49.3656513798,45,115,73,38.3405790254,1470,0,0,0,0,0,0,0,0,1,91.25,45,115,40,0,0,0,0,0,0,2,90,2,230,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,30421,1,1,56,94,56,56,56,0,94,94,94,0,4930.8043785543,65.7440583807,30421,0,30421,30421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.8720291904,32.8720291904,56,94,68.6666666667,21.9393102292,481.3333333333,0,0,0,0,0,0,0,0,1,103,56,94,20,0,0,0,0,0,0,1,56,1,94,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,53384498,3,3,162,391,64,47,54,8.8881944173,131,130,130.3333333333,0.5773502692,10.3588124028,0.112392178,10676899.6,19681950.6725175,45345485,425,53384073,26692036.5,26465454.7204278,45405939,7978134,53324044,26662022,26455263.1903905,45368718,7955326,0,0,0,0,104,84,0.056196089,0.056196089,47,131,85.7142857143,42.1256623517,1774.5714285714,0,0,0,0,0,0,0,0,1,100,54,130.3333333333,104,0,0,0,0,0,0,3,162,3,391,-1,-1,2,32,41843.5,26319.2215025445,60454,23233,26650193,26439135.4989252,45345485,7954901,BENIGN
53,30786,1,1,44,220,44,44,44,0,220,220,220,0,8575.3264470863,64.9645942961,30786,0,30786,30786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.4822971481,32.4822971481,44,220,102.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,154,44,220,32,0,0,0,0,0,0,1,44,1,220,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,115708856,20,19,736,8083,304,0,36.8,78.4498498875,2920,0,425.4210526316,815.8365383519,76.2171566194,0.3370528527,3044969.89473684,4580845.39639206,10008213,5,115708856,6089939.78947369,4882590.48081315,10037487,187,110327414,6129300.77777778,5023672.75678884,10030451,50,0,0,0,0,412,524,0.1728476168,0.1642052359,0,2920,220.475,590.934374746,349203.43525641,0,0,0,1,0,0,0,0,0,226.1282051282,36.8,425.4210526316,412,0,0,0,0,0,0,20,736,19,8083,8192,123,19,20,29072.4166666667,18601.1207016153,87011,21969,9613316.25,1339780.8208506,10008213,5358982,BENIGN
80,115715072,16,16,364,3315,280,0,22.75,68.6163245882,1843,0,207.1875,568.1252466079,31.7936111209,0.2765413308,3732744.25806452,4820861.75873277,10007261,2,115715072,7714338.13333333,4152159.41181935,10040520,9740,110280480,7352032,4583797.56484695,10031723,2,0,0,0,0,332,464,0.1382706654,0.1382706654,0,1843,111.4848484848,402.9993890513,162408.507575758,0,0,0,1,0,0,0,0,1,114.96875,22.75,207.1875,332,0,0,0,0,0,0,16,364,16,3315,8192,119,15,20,26164.2727272727,10459.151515213,56027,21979,9999341.45454546,3740.1311571558,10007261,9991512,BENIGN
80,115419074,16,14,514,1776,430,0,32.125,106.1105555541,1770,0,126.8571428571,472.9317493682,19.8407414012,0.2599223764,3979968.06896552,4869510.26984675,10004062,134,115419074,7694604.93333333,4171601.78075754,10047457,39131,110547345,8503641.92307692,3749811.80769505,10045751,918,0,0,0,0,332,424,0.1386252674,0.121297109,0,1770,73.8709677419,323.9946236113,104972.516129032,0,0,0,1,0,0,0,0,0,76.3333333333,32.125,126.8571428571,332,0,0,0,0,0,0,16,514,14,1776,8192,946,15,20,50131.6363636364,32765.7302902674,148549,38711,9999649.09090909,3203.406263793,10004062,9993681,BENIGN
1563,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.666666667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.666666667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,123,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,62234642,10,10,472,1786,424,0,47.2,132.4074519554,1774,0,178.6,560.571969807,36.2820436888,0.3213644259,3275507.47368421,4764552.03782284,10176753,78,60670509,6741167.66666667,5043091.40330688,10199825,585,62211592,6912399.11111111,4814021.97371331,10199682,5009,0,0,0,0,212,284,0.160682213,0.160682213,0,1774,107.5238095238,392.7100226691,154221.161904762,0,0,0,1,0,0,0,0,1,112.9,47.2,178.6,212,0,0,0,0,0,0,10,472,10,1786,8192,946,9,20,27952.6666666667,11816.1943394084,52066,22898,10083798.8333333,53987.8741178671,10176753,10012510,BENIGN
80,193,2,0,12,0,6,6,6,0,0,0,0,0,62176.1658031088,10362.6943005181,193,0,193,193,193,193,0,193,193,0,0,0,0,0,0,0,0,0,40,0,10362.6943005181,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,501,1,1,59,59,59,59,59,0,59,59,59,0,235528.942115768,3992.0159680639,501,0,501,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1996.0079840319,1996.0079840319,59,59,59,0,0,0,0,0,0,0,0,0,0,1,88.5,59,59,20,0,0,0,0,0,0,1,59,1,59,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,95848,1,1,37,120,37,37,37,0,120,120,120,0,1638.0101827894,20.8663717553,95848,0,95848,95848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.4331858776,10.4331858776,37,120,64.6666666667,47.9200723427,2296.3333333333,0,0,0,0,0,0,0,0,1,97,37,120,20,0,0,0,0,0,0,1,37,1,120,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
443,176297,22,21,962,57509,515,0,43.7272727273,116.5071760791,7300,0,2738.5238095238,1887.1397833507,331661.911433547,243.9065894485,4197.5476190476,9344.6490784896,30144,0,175662,8364.8571428572,13202.4092395506,35034,1,146153,7307.65,12287.1333313606,30986,79,0,0,0,0,452,432,124.7894178574,119.1171715911,0,7300,1328.8863636364,1876.0516457401,3519569.77748414,0,0,0,1,0,0,0,0,0,1359.7906976744,43.7272727273,2738.5238095238,452,0,0,0,0,0,0,22,962,21,57509,8192,62,21,20,0,0,0,0,0,0,0,0,BENIGN
53,68977,1,1,56,164,56,56,56,0,164,164,164,0,3189.4689534193,28.9951723038,68977,0,68977,68977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14.4975861519,14.4975861519,56,164,92,62.3538290725,3888,0,0,0,0,0,0,0,0,1,138,56,164,32,0,0,0,0,0,0,1,56,1,164,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,60335,1,1,55,112,55,55,55,0,112,112,112,0,2767.8793403497,33.1482555731,60335,0,60335,60335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.5741277865,16.5741277865,55,112,74,32.9089653438,1083,0,0,0,0,0,0,0,0,1,111,55,112,20,0,0,0,0,0,0,1,55,1,112,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30819,1,1,50,114,50,50,50,0,114,114,114,0,5321.3926473929,64.8950322853,30819,0,30819,30819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.4475161426,32.4475161426,50,114,71.3333333333,36.9504172281,1365.3333333333,0,0,0,0,0,0,0,0,1,107,50,114,20,0,0,0,0,0,0,1,50,1,114,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,31029,1,1,54,118,54,54,54,0,118,118,118,0,5543.2015211576,64.4558316414,31029,0,31029,31029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.2279158207,32.2279158207,54,118,75.3333333333,36.9504172281,1365.3333333333,0,0,0,0,0,0,0,0,1,113,54,118,32,0,0,0,0,0,0,1,54,1,118,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,46251,1,1,64,117,64,64,64,0,117,117,117,0,3913.4288988346,43.2423082744,46251,0,46251,46251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21.6211541372,21.6211541372,64,117,81.6666666667,30.5995642671,936.3333333333,0,0,0,0,0,0,0,0,1,122.5,64,117,20,0,0,0,0,0,0,1,64,1,117,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30588,1,1,53,69,53,53,53,0,69,69,69,0,3988.4922191709,65.3851183471,30588,0,30588,30588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.6925591735,32.6925591735,53,69,58.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,87.5,53,69,32,0,0,0,0,0,0,1,53,1,69,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,820457,6,6,1049,2663,508,0,174.8333333333,209.9432462992,1400,0,443.8333333333,666.4450214884,4524.3077943146,14.6259950247,74587,100720.286233708,204381,1,617263,123452.6,112530.802317854,217121,198,621966,124393.2,113445.864855005,215934,1,0,0,0,0,132,132,7.3129975124,7.3129975124,0,1400,285.5384615385,478.4118893772,228877.935897436,0,0,0,1,0,0,0,0,1,309.3333333333,174.8333333333,443.8333333333,132,0,0,0,0,0,0,6,1049,6,2663,8192,14472,5,20,0,0,0,0,0,0,0,0,BENIGN
443,823463,6,6,1049,2663,508,0,174.8333333333,209.9432462992,1400,0,443.8333333333,666.4450214884,4507.7920926623,14.5726037478,74860.2727272727,100594.30586081,206208,62,617255,123451,112603.167744074,217644,134,624925,124985,114215.224725078,221924,118,0,0,0,0,132,132,7.2863018739,7.2863018739,0,1400,285.5384615385,478.4118893772,228877.935897436,0,0,0,1,0,0,0,0,1,309.3333333333,174.8333333333,443.8333333333,132,0,0,0,0,0,0,6,1049,6,2663,8192,14472,5,20,0,0,0,0,0,0,0,0,BENIGN
80,115432289,19,19,387,13464,285,0,20.3684210526,64.098197692,4380,0,708.6315789474,1241.0995219529,119.9924225708,0.3291973184,3119791.59459459,4616613.21654951,10006504,19,115432289,6412904.94444444,4792018.40997753,10021506,240,110190419,6121689.94444445,5022973.30809709,10022375,50,0,0,0,0,392,524,0.1645986592,0.1645986592,0,4380,355.1538461538,923.8010875685,853408.449392713,0,0,0,1,0,0,0,0,1,364.5,20.3684210526,708.6315789474,392,0,0,0,0,0,0,19,387,19,13464,8192,60,18,20,16955.8181818182,5256.0941357282,32591,14958,10000334.8181818,4857.3325770054,10006504,9991526,BENIGN
53,48343,1,1,55,123,55,55,55,0,123,123,123,0,3682.0222162464,41.3710361376,48343,0,48343,48343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20.6855180688,20.6855180688,55,123,77.6666666667,39.2598183049,1541.3333333333,0,0,0,0,0,0,0,0,1,116.5,55,123,20,0,0,0,0,0,0,1,55,1,123,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
443,1006143,3,0,18,0,6,6,6,0,0,0,0,0,17.8901011089,2.9816835181,503071.5,711449.123929814,1006142,1,1006143,503071.5,711449.123929814,1006142,1,0,0,0,0,0,0,0,0,0,60,0,2.9816835181,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,256,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
49574,245229,1,3,307,18,307,307,307,0,6,6,6,0,1325.291870048,16.3112845544,81743,141527.606508412,245165,3,0,0,0,0,0,245168,122584,173355.712689256,245165,3,1,0,0,0,20,60,4.0778211386,12.2334634158,6,307,126.4,164.8644898091,27180.3,0,1,0,0,1,0,0,0,3,158,307,6,20,0,0,0,0,0,0,1,307,3,18,14472,255,0,20,0,0,0,0,0,0,0,0,BENIGN
49573,242465,1,3,307,18,307,307,307,0,6,6,6,0,1340.3996453096,16.4972264038,80821.6666666667,139950.861109653,242423,3,0,0,0,0,0,242426,121213,171416.825895243,242423,3,1,0,0,0,20,60,4.124306601,12.3729198029,6,307,126.4,164.8644898091,27180.3,0,1,0,0,1,0,0,0,3,158,307,6,20,0,0,0,0,0,0,1,307,3,18,14472,255,0,20,0,0,0,0,0,0,0,0,BENIGN
53,5801770,2,2,111,211,56,55,55.5,0.7071067812,125,86,105.5,27.5771644663,55.5003042175,0.6894447729,1933923.33333333,3285799.72652113,5728007,23589,5751596,5751596,0,5751596,5751596,5778181,5778181,0,5778181,5778181,0,0,0,0,52,52,0.3447223864,0.3447223864,55,125,75.4,30.745731411,945.3,0,0,0,0,0,0,0,0,1,94.25,55.5,105.5,52,0,0,0,0,0,0,2,111,2,211,-1,-1,1,20,23589,0,23589,23589,5728007,0,5728007,5728007,BENIGN
53,107784737,2,2,96,230,54,42,48,8.4852813742,122,108,115,9.8994949366,3.0245469727,0.0371110058,35928245.6666667,62156064.9668347,107699884,23443,107761294,107761294,0,107761294,107761294,107723327,107723327,0,107723327,107723327,0,0,0,0,64,52,0.0185555029,0.0185555029,42,122,73.6,38.4291555983,1476.8,0,0,0,0,0,0,0,0,1,92,48,115,64,0,0,0,0,0,0,2,96,2,230,-1,-1,1,32,61410,0,61410,61410,107699884,0,107699884,107699884,BENIGN
443,234619,19,26,2029,58055,1296,0,106.7894736842,311.5057657657,5402,0,2232.8846153846,1450.3893084803,256091.791372395,191.800323077,5332.25,12690.3103451798,53009,14,233980,12998.8888888889,18518.8644896745,53009,64,201115,8044.6,19492.9957933613,86156,17,0,0,0,0,392,532,80.9823586325,110.8179644445,0,5402,1306.1739130435,1532.6376146927,2348978.05797101,0,0,0,1,0,0,0,0,1,1335.2,106.7894736842,2232.8846153846,392,0,0,0,0,0,0,19,2029,26,58055,8192,65,18,20,0,0,0,0,0,0,0,0,BENIGN
53,49076,1,1,47,172,47,47,47,0,172,172,172,0,4462.466378678,40.7531176135,49076,0,49076,49076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,20.3765588067,20.3765588067,47,172,88.6666666667,72.1687836487,5208.3333333333,0,0,0,0,0,0,0,0,1,133,47,172,20,0,0,0,0,0,0,1,47,1,172,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
